time,open,high,low,close,Volume
2019-08-22,0.8885,0.89,0.8846,0.8866,64602.0
2019-08-23,0.8877,0.8897,0.8861,0.8877999999999999,52534.0
2019-08-26,0.8815,0.8857999999999999,0.8807999999999999,0.8855,76157.0
2019-08-27,0.8867999999999999,0.8877,0.881,0.881,60271.0
2019-08-28,0.882,0.8829,0.8783,0.8809,73645.0
2019-08-29,0.8809,0.8846,0.88,0.8846,57345.0
2019-08-30,0.887,0.8874,0.8841,0.886,51742.0
2019-09-03,0.8855,0.8866,0.8829,0.8831,36193.0
2019-09-04,0.8844,0.8873,0.8827999999999999,0.887,54121.0
2019-09-05,0.8887,0.8887999999999999,0.8856,0.886,47696.0
2019-09-06,0.8864,0.8877,0.8854,0.8869,42575.0
2019-09-09,0.887,0.8875,0.8857999999999999,0.886,22299.0
2019-09-10,0.886,0.8864,0.8825,0.8826,44570.0
2019-09-11,0.883,0.8847,0.8826,0.8847,38377.0
2019-09-12,0.886,0.8879,0.8857,0.8871,35880.0
2019-09-13,0.8873,0.9024,0.8873,0.9016,62852.0
2019-09-16,0.9024,0.9042,0.9004,0.9022,41296.0
2019-09-17,0.9012,0.9088,0.9012,0.908,48471.0
2019-09-18,0.9081,0.9119,0.9056,0.9105,51253.0
2019-09-19,0.9118,0.9171,0.9086,0.9171,42939.0
2019-09-20,0.9144,0.9153,0.9115,0.914,51552.0
2019-09-23,0.9137,0.9165,0.907,0.907,57886.0
2019-09-24,0.9073,0.9114,0.9068,0.9099,70421.0
2019-09-25,0.9085,0.9133,0.9059,0.9111,70160.0
2019-09-26,0.9125,0.9167,0.9113,0.9161,72656.0
2019-09-27,0.9155,0.9245,0.9152,0.923,87144.0
2019-09-30,0.926,0.936,0.9221,0.9221,94594.0
2019-10-01,0.9236,0.93,0.9217,0.93,95532.0
2019-10-02,0.929,0.9315,0.9182,0.9208,100075.0
2019-10-03,0.9168,0.926,0.9142,0.926,86857.0
2019-10-04,0.9258,0.9268,0.9172,0.9186,94539.0
2019-10-07,0.919,0.9201,0.9114,0.9122,68447.0
2019-10-08,0.9127,0.9189,0.9112,0.9166,84929.0
2019-10-09,0.916,0.9188,0.9113,0.9148,73897.0
2019-10-10,0.915,0.9183,0.913,0.913,76849.0
2019-10-11,0.9156,0.9174,0.9137,0.9155,69772.0
2019-10-14,0.9199,0.9254,0.9185,0.9227,57511.0
2019-10-15,0.9227,0.9245,0.9211,0.9242,52361.0
2019-10-16,0.9264,0.9276,0.9235,0.9236,52186.0
2019-10-17,0.924,0.9262,0.9188,0.9188,47138.0
2019-10-18,0.9233,0.9242,0.919,0.9214,49030.0
2019-10-21,0.9205,0.9207,0.9175,0.9181,47353.0
2019-10-22,0.9199,0.9208,0.918,0.9192,45364.0
2019-10-23,0.9192,0.9195,0.9173,0.9195,42755.0
2019-10-24,0.9204,0.9258,0.92,0.9258,46732.0
2019-10-25,0.9257,0.927,0.9241,0.9259,48835.0
2019-10-28,0.9276,0.9295,0.9252,0.9265,47232.0
2019-10-29,0.927,0.9278,0.9256,0.926,32620.0
2019-10-30,0.9255,0.9318,0.925,0.9284,65856.0
2019-10-31,0.9297,0.9312,0.9246,0.9265,60370.0
2019-11-01,0.9269,0.935,0.9261,0.9335,65676.0
2019-11-04,0.937,0.9388,0.9353,0.937,55674.0
2019-11-05,0.937,0.9397,0.9362,0.938,48988.0
2019-11-06,0.9372,0.9403,0.9371,0.9379,43372.0
2019-11-07,0.9379,0.9418,0.9369,0.9418,36326.0
2019-11-08,0.942,0.9431,0.9401,0.9425,41631.0
2019-11-11,0.9413,0.9418,0.9386,0.9392,31339.0
2019-11-12,0.9401,0.9444,0.9394,0.9429,53717.0
2019-11-13,0.9415,0.9426,0.9355,0.9372,63492.0
2019-11-14,0.9379,0.9384,0.9331,0.9347,50119.0
2019-11-15,0.9353,0.9371,0.9317,0.9338,65798.0
2019-11-18,0.9345,0.9351,0.9278,0.929,53604.0
2019-11-19,0.9296,0.9304,0.9271,0.9297,52256.0
2019-11-20,0.9292,0.9296,0.921,0.921,55407.0
2019-11-21,0.918,0.9188,0.899,0.899,60441.0
2019-11-22,0.909,0.9105,0.8931,0.9015,88463.0
2019-11-25,0.9025,0.9034,0.8945,0.9029,94785.0
2019-11-26,0.9048,0.9073,0.9035,0.9055,57442.0
2019-11-27,0.9057,0.9067,0.8977999999999999,0.8995,74963.0
2019-11-28,0.897,0.8972,0.8877,0.8923,81160.0
2019-11-29,0.891,0.8947,0.8897999999999999,0.8911,68240.0
2019-12-02,0.8923,0.893,0.878,0.878,83446.0
2019-12-03,0.8753,0.8844,0.8711,0.8751,131387.0
2019-12-04,0.8715,0.8877999999999999,0.8715,0.8877999999999999,119092.0
2019-12-05,0.8876000000000001,0.8895,0.8836,0.885,70075.0
2019-12-06,0.8856,0.8886000000000001,0.8842000000000001,0.8847,67658.0
2019-12-09,0.8853,0.8875,0.8755,0.8792000000000001,65351.0
2019-12-10,0.8787,0.8797,0.872,0.877,92670.0
2019-12-11,0.877,0.884,0.8706,0.884,93878.0
2019-12-12,0.8841,0.8873,0.8824,0.885,63920.0
2019-12-13,0.8883,0.8889,0.881,0.8815,68484.0
2019-12-16,0.8807999999999999,0.8825,0.8756,0.8774,64690.0
2019-12-17,0.878,0.878,0.868,0.868,73442.0
2019-12-18,0.867,0.868,0.8607,0.8615,76760.0
2019-12-19,0.8617999999999999,0.8677,0.859,0.8612000000000001,75009.0
2019-12-20,0.866,0.8705,0.8645,0.8694,69556.0
2019-12-23,0.8707,0.8759,0.8681,0.8681,76689.0
2019-12-24,0.8677999999999999,0.8716,0.8627999999999999,0.8715,99011.0
2019-12-25,0.873,0.876,0.8715,0.8737999999999999,67487.0
2019-12-26,0.874,0.8775,0.8711,0.8711,72415.0
2019-12-27,0.8702000000000001,0.8793,0.8686,0.8793,72451.0
2019-12-30,0.8805,0.8817999999999999,0.8767,0.8783,56581.0
2019-12-31,0.8782000000000001,0.8797999999999999,0.8747999999999999,0.8763,62291.0
2020-01-02,0.8775,0.8863,0.8765,0.8863,70480.0
2020-01-03,0.8871,0.8879,0.8795,0.8795,70389.0
2020-01-06,0.8775,0.8835,0.8716,0.872,83770.0
2020-01-07,0.8739,0.8777999999999999,0.8716,0.875,83997.0
2020-01-08,0.868,0.871,0.8634,0.8637,90489.0
2020-01-09,0.8691,0.8762000000000001,0.8687,0.8747999999999999,75461.0
2020-01-10,0.8761,0.8844,0.8754,0.8787,82465.0
2020-01-13,0.881,0.8831,0.8776,0.8795,69842.0
2020-01-14,0.8805,0.8857999999999999,0.8801,0.8823,74369.0
