Date,MMM,AOS,ABT,ACN,ADBE,AMD,AES,AFL,A,APD,AKAM,ALB,ARE,ALGN,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AEP,AXP,AIG,AMT,AMP,AME,AMGN,APH,ADI,AON,APA,AAPL,AMAT,ACGL,ADM,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BRK-B,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BSX,BMY,BR,BRO,BF-B,BLDR,BG,BXP,CHRW,CDNS,CPT,CPB,COF,CAH,CCL,CAT,CBRE,COR,CNC,CNP,CF,CRL,SCHW,CVX,CMG,CB,CHD,CIEN,CI,CINF,CTAS,CSCO,C,CLX,CME,CMS,KO,CTSH,CL,CMCSA,FIX,CAG,COP,ED,STZ,COO,CPRT,GLW,CSGP,COST,CTRA,CRH,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DECK,DE,DAL,DVN,DXCM,DLR,DLTR,D,DPZ,DOV,DHI,DTE,DUK,DD,ETN,EBAY,ECL,EIX,EW,EA,ELV,EME,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ERIE,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,F,BEN,FCX,GRMN,IT,GE,GEN,GD,GIS,GPC,GILD,GPN,GL,GS,HAL,HIG,HAS,DOC,HSIC,HSY,HOLX,HD,HON,HRL,HST,HPQ,HUBB,HUM,HBAN,IBM,IEX,IDXX,ITW,INCY,PODD,INTC,IBKR,ICE,IFF,IP,INTU,ISRG,IVZ,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,KEY,KMB,KIM,KLAC,KR,LHX,LH,LRCX,LVS,LDOS,LEN,LII,LLY,LIN,LYV,LMT,L,LOW,LULU,MTB,MAR,MRSH,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,NDAQ,NTAP,NFLX,NEM,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NRG,NUE,NVDA,NVR,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PSKY,PH,PAYX,PNR,PEP,PFE,PCG,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SNPS,SYY,TMUS,TROW,TTWO,TPR,TGT,TEL,TDY,TER,TXN,TPL,TXT,TMO,TJX,TKO,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UDR,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VZ,VRTX,VTRS,VMC,WRB,GWW,WAB,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WSM,WMB,WTW,WYNN,XEL,YUM
1995-01-04,11752764278.6026,372614428.9781306,12793682363.708027,,1504343750.0,20889638925.9375,3427082043.0,1441313274.5,,4647248961.530686,,839661442.5,,,3534488223.75,3156535602.75,,,32943929208.0,,,17983643977.25,5884725771.876211,165629858487.9428,,,556000190.4588032,3946144096.6959357,446550443.2213855,2652293186.490179,3104620349.4613667,3852787102.228775,5167247055.924595,1984303652.5,,6958713247.487512,2039747000.0,,107091377947.88736,2791782213.75,2050125000.0,4670976915.206909,390867604.0,2849598288.25,1347838432.875,,18035316307.5,561307095.9375,84206901810.9375,3982337562.504723,3386617498.555069,,764535201.3493686,102672472.875,61149437.693691246,,,5497703850.760946,18308404175.5,,6719933505.0,28347181984.619446,,309412591.84375,1525503002.2997189,,,,,1226205000.0,2613335293.125,6596220170.625,3417068132.25,3163692929.455124,13995959868.0,6420095096.34375,,,,9837827474.113012,,,3025366077.0426755,44985455955.0,,3082814937.060218,350189611.9980392,,1869880719.0,2214155132.0723248,1239088796.0833569,7545492094.714018,99129818702.42035,1791586816.5625,,7009378110.375,54442236957.1875,,6276339766.484375,8680004202.152061,,5770215458.973575,15307637547.95445,9384325808.0,794303277.3125,158425859.71875,176461879.1282885,8507985686.984357,,2913472294.6875,935860149.7020723,3808015505.1752033,,3699742623.5398965,1567314470.90625,9939148929.6875,1536719382.1668625,,,110320676.97543079,2936639875.4944177,,5606493750.0,,,,15530547725.4375,,1218187597.7280693,444043247.64679116,4661821062.549813,26012433316.84607,5697010924.266839,4106327991.580963,,1444714395.5,5676301618.0,,1149602994.09375,,,8733254397.4375,5088817856.25,2576406431.75,2356827108.5732594,1568173599.0625,,5731245168.75,,1122979796.25,,,6704986944.0,8207262568.75,8983141761.70269,,180251159.375,,64179989203.28125,,,176598102.38244724,722096807.5418067,1812059385.0,3554079131.3125,,8444899162.986224,,,895921981.8087491,41677113738.06123,2049355268.8055828,,,668966002.03125,42968601781.99182,1329794105.71875,2974287349.0,6242985557.729194,3338652000.0,363480654.1018541,,636777801.1806107,,6892862990.188637,,1808788355.9270287,9534700007.124435,,2515802919.8125,383702180.46875,9982767841.317364,10255837365.40821,1719085296.875,6303709693.625307,5259555151.795504,1357534631.3576431,2630973362.5,21583346558.734703,16615902072.063114,628323534.7085142,350020536.25,3062125000.0,653016282.1875,,19863641949.417976,,,11725134001.5,18584928812.018288,1554399911.4990237,,,,383848961.34375,53411480.0,114597104.24192904,451755228.93278503,33136110370.0,7506891828.293112,33461141587.05054,13917812625.0,8035512356.5354805,5615067563.107525,1576708056.0,2029452027.3125,1844593603.8948295,2253302129.1732783,1549103237.439394,,,1924880191.2905216,,15359037994.375,4718402165.75,,5163861736.742135,1541335871.5130262,2357749092.703125,,2144796078.587004,,6409651530.178574,1025221431.0,2113452245.2175999,,174872623.25260043,1241526855.375,10347264293.0,2028825575.8125,8577494580.25,45433196311.64446,,,1649585716.25,1369540249.9491105,12380601871.0,28161747006.22134,3195627844.125,,1631485374.75,,,18446160.88827243,1378819560.375,13856790564.0,6606051440.0625,11411779963.297989,,,,36986861867.65625,9115408592.5,3325080259.7868447,2765946549.8198075,798974072.75,4650512065.483569,1737515836.875,2740136108.135479,,3189717559.8125,,15616876.0,168820820.9156262,9143955213.895998,156833345.00865126,2018078885.96875,,2498320653.720246,6138489393.823862,1539443580.6751254,,,1668863007.9299402,1252693017.8360581,1176638908.6141891,24270287183.25,34108400058.30255,54124960867.25,2378846680.125,9097062187.5,,4245981250.0,6760745077.6196575,,36146347086.09375,1709750186.3479612,,,6644987305.5,2510074321.875,2500966869.75,549937546.171875,,1635444062.4375,,,364059655.7346804,6665505002.224741,7339508191.787061,3151317639.375,370019321.0,11452805205.654552,,,856035277.5,4005432251.25,647615545.4661545,662642934.59375,113066866.49907827,3681625122.0,2517025000.0,,,19205663760.46875,,,1345360938.322407,8708238387.716923,332075012.03084946,2587337429.75,1178838024.7976954,13537382664.959795,1838773878.0764675,2778249041.75,934582574.5105743,2042472188.25,,818914106.34375,1751996590.234375,,2080585490.25,3083116052.9375,,801338984.375,,,2645928522.4808493,,,1307385591.125,4145592533.3125,28341264.891614795,2166145310.1875,7430670818.71389,556469375.5,,140357204.921875,1431243944.9207249,,4935278101.125,623429525.0337542,12312745743.375,140600885.75,4929105524.0,6349582839.012147,5506152575.625,4675739439.7394085,,,,4826421397.1875,188927363.90625,1215701778.208313,,,93625961277.00807,1809993603.75,8850916003.995258,2240719762.611866,546776360.6507689,1333323801.5,,28735486786.70945,26970629635.36879,,4537527536.25,,4251341091.9375,17951639724.5625,14478364997.5,490795744.25,2196631701.404078,27392718000.0,434620400.984375,7887459842.681885,,,13124788713.4375,
1995-01-05,11752764278.6026,374535147.9138193,12696020393.860119,,1563209375.0,20787738248.25,3427082043.0,1435853587.9095058,,4660122366.16803,,810199637.5,,,3550554079.3125,3156535602.75,,,32174540214.541267,,,17983643977.25,5909766868.352966,165416698941.06857,,,543169518.912487,4043007562.5,448951070.46424353,2677795848.4375,3092679751.879219,3775343975.651493,5101620614.349127,2009107448.15625,,6873330192.563276,1991564000.0,,108764684531.40018,2750422477.25,2050125000.0,4701047823.734024,388788521.0,2920395761.25,1314021698.0,,17911786743.75,561307095.9375,84891510768.75,3982337562.504723,3456086396.4912415,,761617089.25,101450256.13399315,55034448.0,,,5497703850.760946,18357488369.0,,6997999719.0,28528895685.61453,,302299767.23266315,1537855353.037433,,,,,1218635732.2740555,2619985001.25,6577586780.3125,3417068132.25,3198554877.298233,14427933938.0,6507841270.78125,,,,9837827474.113012,,,3014160701.7274976,44985455955.0,,3066417234.814782,352691043.25,,1866170652.3611684,2224851408.605971,1230716701.375,7490615519.668364,99501092249.6814,1753467948.125,,7009378110.375,54173386404.3125,,6074284562.734375,8466563391.441015,,5723681717.194748,15189885728.418556,9429442759.0,797023494.015625,158425859.71875,176461879.1282885,8400742173.359357,,2774735518.75,919997633.2979277,3808015505.1752033,,3738484572.460102,1567314470.90625,9978905525.40625,1558990174.3888855,,,111332876.88103455,2953582029.1194177,,5645700000.0,,,,15370438986.0,,1218187597.7280693,437960409.2406478,4639726855.401619,26012433316.84607,5645031382.46038,4116884181.0226436,,1471304231.0,5676301618.0,,1094859994.375,,,8838686040.0625,5088817856.25,2542281843.25,2420524885.1894298,1591122481.0,,5559061837.5,,1131618102.375,,,6733763712.0,8160363925.5,9028741807.75164,,190854168.75,,64311775628.75,,,172205120.05099297,726582703.8226366,1833760695.0,3590947172.09375,,8444899162.986224,,,875788977.8325795,41313121910.31031,2005905714.5643203,,,666713591.25,43073916587.948105,1243068403.171875,2957387989.0625,6160296761.288824,3361837260.221482,394981508.6767722,,639027890.8193893,,6842733451.124077,,1793195279.0182428,9336883677.888695,,2477780709.4375,376725777.1875,9927461858.682636,10369370233.835936,1736276149.84375,6151813882.875503,5233025716.477226,1376513341.9288216,2630973362.5,21740888457.215626,16532123419.747696,619028795.7555056,361896271.16483593,3008087500.0,653016282.1875,,20019741278.042976,,,11661062231.0,18584928812.018288,1577600088.5009766,,,,380873388.0,55080588.75,116105007.19557096,460912378.5368824,32985491686.5,7486979666.956902,33801424374.05054,14055612750.0,7856503784.591505,5549228534.915775,1552071992.625,2060515068.546875,1844593603.8948295,2253302129.1732783,1496769452.6684284,,,1895492664.3007565,,15417997833.125,4835629548.75,,5234842858.838577,1545641410.5494738,2357749092.703125,,2146749414.9185019,,6328000227.821426,1010144645.25,2079905433.496647,,170708896.82431078,1233138160.40625,10391864570.125,2036539741.5,8577494580.25,44986314897.09977,,,1658132792.5,1322775291.631312,12204741048.96875,27697223402.72134,3180624896.5,,1557326948.625,,,18446160.88827243,1390029475.5,13757458732.0,6625889432.375,11524768022.121254,,,,37209984468.25,9115408592.5,3325080259.7868447,2765946549.8198075,798974072.75,4659869518.75,1713876165.625,2748195362.407181,,3146806561.25,,15616876.0,170579092.71132365,9025967785.745836,156833345.00865126,2013120461.1875,,2532780253.0859184,6014302577.581644,1582686603.7845612,,,1701585686.917165,1252693017.8360581,1155996167.3705978,23757534637.125,34276977066.490707,53850214873.0,2378846680.125,9248679890.625,,4288300000.0,6803806276.450169,,35635186622.25,1709750186.3479612,,,6582593058.5,2472888035.625,2413213646.25,534911930.15625,,1618755857.71875,,,370560765.5739803,6625909425.699821,7395110198.233118,3151317639.375,370019321.0,11364024236.698553,,,834271668.75,3949215658.25,637056543.0565803,669370274.03125,115607851.78217173,3664580561.25,2521756250.0,,,19112205542.65625,,,1371333238.0,8795757962.99832,338340627.0,2574000638.875,1144166254.0,13453299425.415216,1902619776.2958047,2797609662.25,910104746.9973564,2007558133.75,,840383764.5625,1805812185.15625,,2092542878.125,3068149470.15625,,799634111.8760109,,,2688528442.6995993,,,1307385591.125,4145592533.3125,26809320.730192956,2155260157.875,7430670818.71389,534732555.8648069,,140357204.921875,1465593659.1848717,,4907395174.0,654415008.5,12312745743.375,140600885.75,5046465067.410445,6414375000.0,5506152575.625,4775488473.088093,,,,4840575125.625,187933009.359375,1206827958.8046181,,,93388933588.02794,1794116466.875,8893673887.44181,2235214644.263134,546776360.6507689,1351260893.0,,29067683847.790558,26897735776.647392,,4537527536.25,,4251341091.9375,18147832508.4375,14827241262.5,495298457.5,2180480128.381259,27933363750.0,421563135.71875,8001770618.438721,,,13161759949.25,
1995-01-06,11697716188.240051,374535147.9138193,12500697284.079836,,1595912500.0,22723851124.3125,3516097161.0,1430394401.152994,,4660122366.16803,,824930540.0,,,3566619934.875,3189245816.25,,,32174540214.541267,,,18118859345.5,5934808619.635863,165416698941.06857,,,547446317.6550676,3950355305.859375,451352979.87818867,2754304301.25,3080738744.340586,3639818760.050068,5511722250.0,2021509345.984375,,6787947137.639042,1967472500.0,,108764684531.40018,2750422477.25,2070093750.0,4701047823.734024,390867604.0,2867297656.5,1314021698.0,,18035316307.5,557054769.453125,84663307782.8125,4017270057.620764,3490821018.215103,,761617089.25,102672472.875,61149437.693691246,,,5520803487.28993,18701077723.5,,7090688457.0,28286610750.95442,,302299767.23266315,1531679453.762925,,,,,1233774267.7259445,2619985001.25,6484419828.75,3337601431.5,3102685306.1816254,14255144310.0,6624836170.03125,,,,9975419218.57927,,,3092596381.414711,44235698355.75,,3000825299.875,350189611.9980392,,1869880719.0,2256940684.579453,1230716701.375,7490615519.668364,102471273802.26105,1745844174.4375,,7009378110.375,54173386404.3125,,6061656112.5,8395416164.946616,,5723681717.194748,15131011586.35975,9339208857.0,810624577.53125,167745027.9375,175831697.74750113,8615229200.609358,,2774735518.75,912067101.2020723,3808015505.1752033,,3751397225.374836,1558679129.46875,9978905525.40625,1588685575.2468107,,,109308624.75,3038292797.2444177,,5645700000.0,,,,15317069406.1875,,1264157084.1776447,431877883.15042645,4728102495.622665,26097163693.585144,5811367514.505076,4190776764.5835876,,1471304231.0,5724405869.0,,1071398708.78125,,,8715682457.0,5088817856.25,2491094960.5,2452374294.26279,1606421735.625,,5632854693.75,,1148894714.625,,,6733763712.0,8207262568.75,9074340878.294205,,194035136.2781334,,64311775628.75,,,174840902.66290855,717612006.25,1822910040.0,3583573563.9375,,8411564162.334828,,,885855739.0260919,41313121910.31031,1991422446.9444172,,,666713591.25,42863286976.03554,1358702673.234375,2948938309.09375,6174078312.172806,3350244364.778518,426483620.40625,,634527672.916336,,6842733451.124077,,1785398807.4817572,9257757809.04001,,2484117744.5,383702180.46875,9899807917.971539,10407214737.529251,1719085296.875,6227762120.403954,5325879854.342635,1360671166.6868246,2661041629.5,21898432291.457424,16783455810.962116,624605610.4074907,362521269.6875,3062125000.0,727646714.4375,,20292912721.25,,,11596990460.5,18985598511.538795,1589199911.4990237,,,,382361174.671875,56749697.5,116105007.19557096,454807565.21007156,32759563661.25,7467067505.620691,33914850238.94946,14124512812.5,7916173941.664511,5455174810.084225,1527435929.25,2060515068.546875,1850116302.3833256,2275612208.175659,1486301797.3315716,,,1895492664.3007565,,15359037994.375,4923550086.0,,5279205784.301186,1534877760.0442762,2340219359.671875,,2140889256.8939981,,6348412819.803574,1055375002.5,2091087768.795247,,166545170.39602113,1266692940.28125,10258063738.75,2036539741.5,8617576330.625,44688389189.926575,,,1649585716.25,1389582227.4947422,12204741048.96875,28161747006.22134,3165621948.875,,1582046424.0,,,18446160.88827243,1378819560.375,13658126900.0,6725079393.9375,11650309462.560127,,,,37072678252.5,9017743500.4375,3301949269.1305947,2754325099.1686254,816418921.5,4706655071.733569,1737515836.875,2748195362.407181,,3289843223.125,,15261947.0,172338194.66367626,9202947988.401192,156833345.00865126,2027995735.53125,,2481090553.746357,6085267059.922934,1643226360.1303103,,,1738983275.0700598,1284207117.0462966,1159436598.1883583,23757534637.125,34276977066.490707,53850214873.0,2408769279.875,8945444484.375,,4344725000.0,6760745077.6196575,,35708209545.65625,1758600000.0,,,6520198811.5,2417108606.25,2391275340.375,534911930.15625,,1602067653.0,,,370560765.5739803,6705102498.907583,7395110198.233118,3151317639.375,370019321.0,11408415139.303852,,,819762596.25,4061648844.25,637056543.0565803,659279264.875,110526191.37592173,3681625122.0,2531218750.0,,,19252392869.375,,,1360944270.572407,8620718093.01574,369668415.03084946,2587337429.75,1152834246.2976954,13537382664.959795,1889850645.971689,2836330903.25,881177887.0105743,2007558133.75,,864920516.8125,1811791695.703125,,2116457653.875,3038216304.59375,,797929031.25,,,2669595000.375,,,1312356639.0,4046211890.390625,27383782.840941217,2182473038.65625,7493288589.6784725,521690039.53125,,146962243.56031325,1499943479.182415,,4865570783.3125,679203531.4400042,12552604426.6875,135193159.375,5075805205.089555,6522360699.176788,5364969176.25,4825363131.237984,,,,4840575125.625,187933009.359375,1197954213.466071,,,92914878210.06775,1873502151.25,8893673887.44181,2224203399.486866,557897290.1451141,1339302832.0,,29233789981.83445,26824841917.925995,,4487110563.625,,4271682436.875,18245928900.375,15176117527.5,490795744.25,2212783437.4571786,28474009500.0,432755077.375,7811252658.843994,,,13124788713.4375,
1995-01-09,11697716188.240051,370693874.8968694,12403034484.316399,,1615534375.0,23539056545.8125,3427082043.0,1408556154.625,,4634375556.893341,,810199637.5,,,3582685790.4375,3238311136.5,,,32034646649.458733,,,18051251661.375,5909766868.352966,165629858487.9428,,,543169518.912487,3899817711.328125,453753643.75450635,2784907682.375,3104620349.4613667,3601097367.3673053,5407146411.754847,2071116937.296875,,6787947137.639042,1967472500.0,,108430027271.31316,2688382872.5,2130000000.0,4701047823.734024,390867604.0,2902696393.0,1285035925.25,,18282375435.0,544297790.0,84663307782.8125,3947404822.0607114,3447403000.193939,,752862803.0439396,102672472.875,59620652.0,,,5520803487.28993,18701077723.5,,6951655350.0,28165470225.75703,,295186617.01733685,1525503002.2997189,,,,,1233774267.7259445,2580086752.5,6465786438.4375,3337601431.5,3128831430.4416957,13995959868.0,6756455431.6875,,,,9872225565.885502,,,3148621310.4715705,44110738755.875,,3000825299.875,352691043.25,,1869880719.0,2246244259.254959,1205600034.0,7655245715.8125,102100000255.0,1722972853.375,,7124285948.25,53366834745.6875,,6036399212.03125,8181971879.146967,,5746948816.188502,14660006665.161694,9429442759.0,813344794.234375,158425859.71875,173941168.02972662,8793968117.25,,2774735518.75,888274052.7020723,3808015505.1752033,,3828879349.803689,1550043788.03125,9899392333.96875,1584973692.2740936,,,111332876.88103455,3072177104.4944177,,5528081250.0,,,,15263699826.375,,1275649390.3902855,444043247.64679116,4683914477.450187,25927702940.106995,5769783481.493901,4285781727.027893,,1489030788.0,5820614371.0,,1055757851.71875,,,8873829920.9375,5117089066.5625,2439908077.75,2409908713.0784674,1552874344.4375,,5559061837.5,,1140256408.5,,,6676210176.0,8113465282.25,9074340878.294205,,192974770.625,,63784629926.875,,,173962308.4589367,717612006.25,1833760695.0,3598320780.25,,8411564162.334828,,,905988807.8036186,42041105565.81215,1976939800.8706312,,,689237699.0625,42442027752.21043,1339430294.890625,2940488629.125,6187859863.056789,3385021989.778518,426483620.40625,,630027532.2642746,,7018187640.487719,,1777602335.9452713,9257757809.04001,,2484117744.5,383702180.46875,10038073823.95209,10331526372.794838,1710489870.390625,6075865645.347052,5385571640.934477,1360671166.6868246,2691109896.5,22055974189.93835,16867234463.277538,619028795.7555056,360021123.0,3044112500.0,752523525.1875,,20605111378.5,,,11661062231.0,19170523917.92041,1589199911.4990237,,,,392775681.375,60087915.0,111581436.38307096,454807565.21007156,32383016952.5,7486979666.956902,34141707161.05054,14193412875.0,7896283467.245722,5361119793.607525,1552071992.625,2070869415.625,1839070905.406334,2297921970.176697,1502002082.4933052,,,1954267600.5078244,,15270598236.25,5040777469.0,,5279205784.301186,1539183299.0807238,2375278825.734375,,2136982584.2310019,,6338206523.8125,1077990181.125,2102270104.0938468,,166545170.39602113,1258304245.3125,10391864570.125,2028825575.8125,8677698956.1875,43794626360.83717,,,1658132792.5,1469750395.7107615,12099224555.75,27987547110.875,3120613106.0,,1563506817.46875,,,20354283.521235906,1378819560.375,13509129152.0,6685403409.3125,11826068241.602829,,,,37484596899.75,8985188469.75,3325080259.7868447,2765946549.8198075,805952012.25,4697298475.141431,1702056330.0,2764313598.7336597,,3232628558.375,,15971805.0,168820820.9156262,9202947988.401192,156833345.00865126,2003203611.625,,2463861054.354572,6262678951.01285,1656198941.3738253,,,1767031406.0,1268450238.610196,1183519770.24971,23842993394.8125,33546483023.707504,53850214873.0,2393807980.0,8894905250.0,,4372937500.0,6803806276.450169,,35562163698.84375,1783025186.3479612,,,6551395935.0,2677412610.0,2435151952.125,546932422.96875,,1552003038.84375,,,357558757.7575978,6731501470.082119,7561917530.932123,3174660733.0,495561590.625,11408415139.303852,,,805253523.75,3991378103.0,633536875.5867223,659279264.875,106714868.53125,3698669682.75,2521756250.0,,,19579496631.71875,,,1355749905.75,8664478240.366331,400996346.4691505,2574000638.875,1144166254.0,13369216185.870638,1864312015.4253197,2807289972.5,907879687.5,2007558133.75,,877188892.9375,1817771206.25,,2188201981.125,2993316556.25,,801338984.375,,,2593861664.425401,,,1302414543.25,4067508175.7105317,27383782.840941217,2117162124.78125,7681142619.1784725,504300371.546875,,151916030.41296914,1517118283.4477901,,4921336637.5625,684161145.25,12232792848.9375,140600885.75,5017125265.5,6543957839.012147,5223785776.875,4738082338.000126,,,,5081188509.0625,182961236.625,1197954213.466071,,,92914878210.06775,1901287140.78125,8722641803.162714,2196676295.625,552336825.3979415,1339302832.0,,29067683847.790558,26751948059.2046,,4436693591.0,,4230999747.0,17951639724.5625,15350555660.0,486293031.0,2374300471.9276214,29194870500.0,432755077.375,7773149066.925049,,,13161759949.25,
1995-01-10,11697716188.240051,368773155.9611806,12207712204.451645,,1644967387.1040344,23742857901.1875,3382574484.0,1403096468.0345058,,4660122366.16803,,802834186.25,,,3582685790.4375,3238311136.5,,,32104593432.0,,,18389290082.0,5959849061.306477,167335184262.59995,,,560277209.4562434,3832434251.953125,451352979.87818867,2800209372.9375,3092679751.879219,3465572151.7658806,5733176064.452589,2133126426.4375,,6830638894.254665,1951411500.0,,108764684531.40018,2771102345.5,2063437500.0,4771212376.968407,390867604.0,2902696393.0,1314021698.0,,17294138925.0,550676409.4972682,86032525698.4375,3912472081.6166997,3490821018.215103,,747026829.305429,102672472.875,61149437.693691246,,,5497703850.760946,18602909336.5,,6812622243.0,28407753218.284473,,291630367.51391315,1531679453.762925,,,,,1332173318.8962936,2553487920.0,6409886267.5,3364090533.8442707,3111400680.9349823,14082354682.0,6829577243.71875,,,,9906623035.034288,,,3193440864.213252,44235698355.75,,3000825299.875,347688409.7519608,,1862460458.3468213,2256940684.579453,1197227939.291643,7764999336.910981,103585094444.04419,1711537192.84375,,7085983335.625,52829133639.9375,,5948000060.390625,8608857844.429813,,5770215458.973575,14660006665.161694,9519676661.0,832386311.15625,167745027.9375,172679838.8207861,8722472714.234358,,2774735518.75,864481004.2020723,3808015505.1752033,,3757853773.508647,1558679129.46875,9978905525.40625,1577549926.328659,,,110320676.97543079,3089119258.1194177,,5528081250.0,,,,15263699826.375,,1304380286.7213936,444043247.64679116,4728102495.622665,26012433316.84607,5738595356.84402,4306894105.911255,,1453577674.0,5820614371.0,,1102680422.90625,,60154129.75,8838686040.0625,5145360276.875,2354596606.5,2367443280.684222,1591122481.0,,5608257075.0,,1140256408.5,,,6676210176.0,8207262568.75,8983141761.70269,,184492363.125,,64048202777.8125,,,172205120.05099297,735552306.40625,1779507420.0,3590947172.09375,,8400451923.215638,,,885855739.0260919,41313121910.31031,1947973389.940049,,,702752163.75,42757972170.079254,1310521727.375,2957387989.0625,6256767108.613176,3419799614.778518,445869239.515625,,630027532.2642746,,6917927759.720917,,1785398807.4817572,9178631940.191322,,2471443674.375,383702180.46875,10148685789.221539,10520748248.60919,1701894443.90625,5999916743.511503,5465161729.691608,1355620851.0,2826417098.0,22055974189.93835,17118566854.491955,624605610.4074907,357520976.3125,3071131250.0,752523525.1875,,20800237921.167976,,,11917349313.0,18923956709.41159,1595000088.5009766,,,,386824534.6875,60087915.0,105549962.61692904,448702751.8832608,33060801028.25,7486979666.956902,33801424374.05054,14055612750.0,7776944419.2830715,5379930344.827063,1576708056.0,2060515068.546875,1844593603.8948295,2297921970.176697,1609288437.5,,,1924880191.2905216,,15034758881.25,4864936394.5,,5341314321.305107,1552099522.0182238,2454162624.375,,2211210408.037996,,6358619583.008926,1108143752.625,2113452245.2175999,,166545170.39602113,1325413805.0625,10391864570.125,2005683078.75,8797944207.3125,43496700653.66398,,,1675226945.0,1549919079.993769,12591634857.4375,28335939813.5,3105610158.375,,1551147079.78125,,,18446160.88827243,1378819560.375,13807124648.0,6804431363.1875,12403563188.048561,,,,37896515547.0,8985188469.75,3330862654.5,2765946549.8198075,805952012.25,4659869518.75,1702056330.0,2724017599.592076,,3289843223.125,,15971805.0,174096466.4593737,9261941702.476273,156833345.00865126,1998245186.84375,,2463861054.354572,6280420414.216518,1604307864.8090363,,,1776380742.8534927,1268450238.610196,1186960357.404499,23586617121.75,33827440185.426712,53850214873.0,2378846680.125,8844366015.625,,4401150000.0,6803806276.450169,,36000301239.28125,1783025186.3479612,,,6613790182.0,2793619754.53125,2413213646.25,537917053.359375,,1552003038.84375,,,367310210.6543304,6771097686.659679,7561917530.932123,3104631452.125,673963763.25,11408415139.303852,,,783489915.0,4075702992.5,637056543.0565803,659279264.875,107350037.31203912,3664580561.25,2512293750.0,,,19018747324.84375,,,1350555540.9275932,8489438370.383751,394730731.5,2507316684.5,1122496372.4523046,13537382664.959795,1864312015.4253197,2923453695.5,912329806.4947128,1990101106.5,,889457269.0625,1841689248.4375,,2271903696.25,3068149470.15625,,794519078.125,,,2622261611.237901,,,1391893405.0,4273367645.640625,27383782.840941217,2138932429.40625,7764633697.070836,504300371.546875,,146962243.56031325,1482768463.4502468,,4921336637.5625,699034213.625,12312745743.375,140600885.75,4943775592.839555,6435972139.835358,5129663510.625,4738082338.000126,,,,5180264608.125,186938654.8125,1206827958.8046181,,,92914878210.06775,2032273520.0,8508850734.451295,2169149191.763134,563457754.8922867,1342292347.25,,28569380652.66555,26533268174.273994,,4386276618.375,,4251341091.9375,17951639724.5625,15263336593.75,488544387.625,2390452371.0110035,29014655250.0,436485724.59375,7582631107.330322,,,13198731185.0625,
